name,smiles,150_20,NssssN,SssssN,ETA_shape_y,RNCG,AATSC1are,GhoseFilter,AATSC1se,AATSC1pe,JGI4,AATSC1i,NssssC,SssssC,AETA_eta_B,piPC8,NddsN,SIC3,JGI3,NssNH,MATS1i,AATS4v,BIC3,ATSC6s,GATS4d,n10FHRing,VE2_Dt,VE2_Dzm,VE2_DzZ,VE2_A,VE2_Dzi,VE2_Dzare,VE2_Dzpe,VE2_Dzse,VE2_D,AXp-5d,MATS1are,BCUTs-1l,VE2_Dzv,AETA_eta_BR,VE2_Dzp,NsNH2,AETA_eta_FL,SlogP_VSA5,AATSC2v,ATSC3s,SsNH2,MATS1pe,nBase,piPC7,NdCH2,Xch-7dv,ATSC8Z,ATSC4s,NssO,BCUTc-1l,ATSC7m,fMF,AATSC3s,AETA_eta_RL,SssO,GATS2c,ATSC8m,MPC10,ATS8s,HybRatio,ATSC7Z,FCSP3,GATS2se,ATSC5are,AETA_eta_L,Xch-6dv,AXp-3d,MATS4pe,MPC8,C4SP3,MPC9,AETA_beta,n10FAHRing,GATS4pe,AATSC0d,SsssN,AETA_beta_ns_d,AETA_beta_ns,SIC0,SsBr,GGI6,RotRatio,GATS2are,BIC0,MWC08,MWC06,MWC10,NdsN,MWC07,MWC09,GATS2s,NdssS,MWC05,MWC04,VE3_A,MPC7,SRW08,SRW06,SRW10,NtCH,Xpc-6d,AETA_dBeta,GATS2pe,Xc-4dv,VE3_Dzp,MWC03,VR3_Dzi,ATS8m
3-Bromo-9H-carbazole,C1=CC=C2C(=C1)C3=C(N2)C=CC(=C3)Br,0.7903,0,0,0.32327586,0.48048407,-0.003256767,1,-0.002330256,-0.002997762,0.03637037,0.12693863,0,0,0.005062641,7.3927484,0,0.9796142,0.057208996,0,0.088147216,207.51562,0.8902832,-0.59979284,1.2130136,0,0.26709944,0.26458332,0.2645627,0.24733211,0.26326704,0.26338986,0.2635115,0.26354784,0.2640674,0.07159506,-0.07254947,1.0438374,0.2639464,0.023491211,0.26426795,0,0.28777653,0,-5.138159,0.569259,0,-0.053876538,0,6.933575,0,0.2018507,-92.56198,-1.8717706,0,-0.35392752,-866.18304,0.59090906,0.01161753,0.48880976,0,0.8761936,-492.2406,37,3.0648148,0,-161.40495,0,0.71957844,0.23568471,0.20103323,0.12400282,0.16980012,-0.23131397,67,0,46,1.5,0,1.2707146,0.60330576,0,0.035714287,0.89285713,0.31687635,3.4889514,0.06122449,0,0.77826107,0.28798044,9.757015,7.9448466,11.572373,0,8.848366,10.663288,0.87069964,0,7.037906,6.1420374,1.5785064,63,8.010692,6.371612,9.698491,0,5.859403,0.2857143,0.71625715,0,1.6447378,5.241747,4.4998193,82.57536
,COC(=O)C1=CC=C(C=C1)I,0.4843,0,0,0.23773585,0.49240145,0.001203704,0,-0.002157901,0.001538272,0.04777778,-0.1475301,0,0,0.016166497,2.7842393,0,0.93665105,0.03846154,0,-0.09760568,185.07378,0.8758436,-2.1871235,1.0042471,0,0.29899433,0.29751223,0.29749942,0.28136367,0.29584244,0.29605466,0.29629976,0.29621607,0.2967842,0.09047057,0.008007934,1.0053079,0.29458493,0.023984678,0.29260337,0,0.2681794,10.357988,12.070095,6.313035,0,0.011364777,0,4.150055,0,0.08431841,-814.62964,-19.573858,1,-0.4963951,919.01794,0.33333334,0.2104345,0.47603473,4.534737,1.1769986,-4566.925,0,3.0746667,0.125,182.79013,0.125,0.8894596,-0.9913639,0.20785536,0.027777778,0.21932513,-0.50399727,2,0,0,1.2954545,0,1.9274794,0.57098764,0,0.045454547,0.72727275,0.39178917,0,0.08081633,0.09090909,0.8929027,0.36635417,8.752265,7.1316986,10.374334,0,7.9384456,9.560363,0.6146915,0,6.3189683,5.5174527,1.2250983,8,7.341484,5.8141303,8.906936,0,1.9954852,0.1590909,0.89726585,0,1.2642682,4.7095304,3.786968,383.75912
4-chloroaniline,NC1=CC=C(Cl)C=C1,0.3084,0,0,0.24305555,0.6216306,-0.019193878,0,-0.011012572,-0.0195,0.15111111,0.45846608,0,0,0.015814982,0,0,0.96247864,0.035714287,0,0.31125575,115.58281,0.8965214,0.34003186,0.7,0,0.35248417,0.3491548,0.34912565,0.34275502,0.34806797,0.34792745,0.34806368,0.3480514,0.3496717,0.108728155,-0.2933745,1.304742,0.34661263,0.026564984,0.34643143,1,0.29693627,0,-4.0321054,-1.9513133,5.368025,-0.21398817,0,0,0,0.047534548,0,-2.09156,0,-0.2910546,0,0.42857143,-0.07805253,0.47346172,0,0.4698461,0,0,0,0,0,0,0.60542375,0.553151,0.17652543,0.027777778,0.23045304,-0.1630946,0,0,0,1.4375,0,1.2346609,0.53061223,0,0.125,0.875,0.4180521,0,0,0,0.5973236,0.3894036,8.217439,6.6707664,9.765891,0,7.4389715,8.98932,0.5728188,0,5.888878,5.1298985,0.78555864,0,6.9402223,5.4510384,8.46316,0,1.1380712,0.3125,0.59426606,0,0.7962276,4.3438053,2.9762342,0
"3-NITROPHENOL, REAGENTPLUS, 99%",OC1=CC=CC([N+]([O-])=O)=C1,0.3997,0,0,0.3181818,0.46331882,0.036312,0,0.025657032,0.025661333,0.06603175,0.52445066,0,0,0.021583626,0,1,1,0.056818184,0,0.35195282,141.87453,0.9197169,-28.8,1.09375,0,0.31448358,0.3123377,0.31234086,0.2988082,0.31222183,0.31253582,0.31240267,0.3123311,0.31227785,0.09825643,0.15610276,1.4882725,0.30903244,0.030183626,0.30646142,0,0.3145569,0,-9.394433,-6.168889,0,0.12431371,0,4.123094,0,0.026311489,0,-34.826668,0,-0.38748327,0,0.4,-0.22847736,0.46983773,0,0.7717062,0,0,0,0,0,0,0.5169992,0.181208,0.15528083,0.027777778,0.2085547,-0.16208063,0,0,0,1.45,0,1.2706372,0.62222224,0,0.1,0.85,0.4561011,0,0,0.1,0.49787608,0.41948387,8.654343,7.041412,10.268721,0,7.840313,9.456654,0.44758677,0,6.2245584,5.433722,1.0946317,6,7.261927,5.733341,8.830689,0,2.117875,0.25,0.48822284,0,1.1199217,4.6151204,3.5352223,0
"2,5- Difluoronitrobenzene",FC1=CC=C(F)C([N+]([O-])=O)=C1,0.5826,0,0,0.40965092,0.268513,0.05310306,0,0.038409144,0.0419,0.06533334,0.18973912,0,0,0.02774115,3.1688974,1,0.96247864,0.06696428,0,0.04365964,176.37163,0.8787922,-19.444445,1.0355172,0,0.30000314,0.2975581,0.2974685,0.28082934,0.29754487,0.29772094,0.297573,0.2974099,0.29736772,0.09490933,0.12347835,1.4403892,0.293943,0.035559334,0.29095954,0,0.3117272,0,-8.255181,-49,0,0.115187384,0,4.239076,0,0.030212956,0,-39.88889,0,-0.3863812,0,0.42857143,-1.96,0.46446007,0,1.0971079,0,0,0,0,0,0,0.7022287,2.17812,0.1527329,0.024056261,0.19862051,-0.2672268,2,0,0,1.4318181,0,1.443484,0.7397959,0,0.13636364,0.8181818,0.5447784,0,0,0.09090909,0.6904096,0.49741057,8.939188,7.2717037,10.608242,0,8.098947,9.770013,0.6159647,0,6.4281054,5.609472,1.2231973,7,7.474772,5.8998976,9.096388,0,3.625836,0.20454545,0.66729784,0,1.2586343,4.762174,3.784525,0
5-Bromo-1-methyl-1H-indole,CN1C=CC2=C1C=CC(=C2)Br,0.5866,0,0,0.30481285,0.6270955,0.005120152,0,0.000746702,0.0054,0.051041666,-0.31792578,0,0,0.01303242,5.954369,0,0.9410872,0.06994048,0,-0.21544452,173.42961,0.871909,1.5307443,1.0047003,0,0.3011936,0.2982344,0.29820564,0.28474358,0.29669294,0.2967271,0.29680598,0.29678202,0.297901,0.078907035,0.10034936,1.0438397,0.29569894,0.028668784,0.29535735,0,0.26724762,0,10.296311,-0.3235416,0,0.08562844,0,5.774042,0,0.15052937,0,-2.609745,0,-0.46643552,-2075.447,0.47368422,-0.008514253,0.4791688,0,1.7677565,0,0,0,0.11111111,-396.27423,0.11111111,1.2146513,0.40825596,0.2119212,0.10435721,0.1830508,-0.18171401,17,0,6,1.3863636,0,1.0429698,0.6371191,0,0.045454547,0.77272725,0.34916466,3.4323895,0,0,1.3862237,0.323498,9.283684,7.53743,11.031286,0,8.404024,10.151948,0.88160074,0,6.658011,5.7960577,1.2370392,22,7.6425242,6.042633,9.289614,0,3.511414,0.1590909,1.1338371,0,1.2736362,4.919981,3.861069,0
"1,8-DICHLOROANTHRAQUINONE, 97%",Clc1cccc2C(=O)c3cccc(Cl)c3C(=O)c12,0.9344,0,0,0.43979058,0.27486035,9.88E-05,1,0.000737513,0.000108173,0.059166666,0.06557453,0,0,0.016952926,6.793466,0,0.9636493,0.067857146,0,0.053731,278.30396,0.86846745,-15.899757,1.3145219,0,0.23553433,0.23383878,0.23382865,0.21491474,0.23324272,0.23319472,0.23331645,0.23334298,0.23291859,0.06548265,0.00086928,1.296494,0.23320314,0.03128626,0.23325434,0,0.29593956,31.84288,-2.3831372,0.29762465,0,0.000856915,0,6.496021,0,0.14909194,-17.722221,-14.058371,0,-0.38094157,-811.84753,0.5833333,0.005411357,0.47828117,0,0.820462,-79.21992,78,14.691358,0,-173.44444,0,0.5956409,-0.6666215,0.18234159,0.06373752,0.16503844,-0.008123558,93,0,94,1.5,0,1.2368381,0.7430556,0,0.055555556,0.8888889,0.33830118,0,0.12244898,0,0.5538075,0.3048864,10.15187,8.2948,12.011158,0,9.219201,11.078212,0.5961679,0,7.36328,6.4441314,1.9406445,92,8.393216,6.680855,10.1643505,0,12.185342,0.2777778,0.55371946,0,2.0225325,5.5174527,5.0956697,123.95981
,CC1=CC(Br)=C(C)C=C1Br,0.7707,0,0,0.3,0.14991833,-9.10E-18,0,-3.93E-18,5.00E-18,0.10074074,4.33E-16,0,0,0.030515267,0,0,0.7933646,0.057692308,0,3.45E-16,173.2079,0.75319487,-1.4100683,0.91071427,0,0.31507412,0.31071413,0.31074455,0.29865313,0.30994624,0.31003743,0.31014785,0.3101657,0.31210703,0.0876019,-2.60E-16,1.0422056,0.31032258,0.039115265,0.31069428,0,0.20773327,11.126903,19.775568,-2.0056806,0,8.19E-17,0,2.7842393,0,0.12349837,0,-1.4152569,0,-0.32535172,1678.4863,0.33333334,-0.0607782,0.4609061,0,0.7077352,0,0,0,0.25,324,0.25,0.5070087,-0.13266666,0.2531728,0.020833334,0.21437182,-0.37427166,0,0,0,1.2,0,1.5591416,0.69135803,0,0.1,0.7,0.33385426,6.9186573,0,0,0.50805837,0.3169505,8.861775,7.195187,10.52956,0,8.026497,9.695048,0.6673729,0,6.3578424,5.5333896,1.0941125,2,7.4342575,5.8435445,9.066586,0,3.3735948,0.2,0.48943615,0,1.1336392,4.691348,3.578872,0
PYRIMETHAMINE,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1,0.9725,0,0,0.36082473,0.25124648,-0.017261,1,-0.010392617,-0.015729161,0.049444444,0.106265664,0,0,0.017695375,6.193448,0,0.92694026,0.067307696,0,0.06538161,211.9694,0.873104,-12.262173,1.7328646,0,0.24039476,0.2385682,0.23855832,0.21811269,0.23809995,0.23809485,0.23817416,0.23819077,0.23865971,0.07751514,-0.20524132,1.3047208,0.2377555,0.027813021,0.23759934,2,0.27344558,12.617665,5.418608,-3.5387697,11.486507,-0.16886929,0,5.968228,0,0.07490852,-67.77778,8.591455,0,-0.3644935,1444.9724,0.4,-0.05801262,0.47725835,0,0.3288537,-310.36948,22,47.98354,0.16666667,308,0.16666667,0.4111981,-2.729698,0.20381281,0.04027778,0.1815591,-0.029019583,37,0,32,1.4264706,0,0.88954973,0.63222224,0,0.0882353,0.7941176,0.32662538,0,0.42367348,0.11111111,0.3709611,0.30765513,9.682653,7.9291263,11.439698,0,8.795582,10.5525,0.37597552,0,7.04316,6.184149,1.8410982,44,8.056109,6.437752,9.726571,0,6.7749867,0.16176471,0.41845924,0,1.9266721,5.3033047,4.9355626,1285.9008
4-bromo-2-(4-bromopyridin-2-yl)pyridine,C1=CN=C(C=C1Br)C2=NC=CC(=C2)Br,0.8272,0,0,0.23622048,0.3588994,0.000492429,1,-0.001858076,0.000710714,0.043174602,-0.28206187,0,0,0.011442384,5.901266,0,0.7686218,0.041666668,0,-0.17999479,247.44534,0.69863445,-1.7693741,1.1309524,0,0.2650904,0.26512322,0.26509595,0.25145498,0.263259,0.26346114,0.26364428,0.263705,0.26398966,0.083581686,0.007556178,1.0431294,0.2643492,0.023728097,0.26469448,0,0.28572288,0,-2.9230607,0.67156893,0,0.009188885,0,5.6857033,0,0.106032,-253.5,-1.8815072,0,-0.38242835,2748.3948,0.6,0.017672867,0.48243,0,1.204033,-1346.4595,12,8.12963,0,503.75,0,0.95757824,0.199845,0.19670713,0.04303315,0.19252418,0.010666494,24,0,22,1.5357143,0,1.0441873,0.56,0,0.071428575,0.9285714,0.38998225,6.7968783,0.1632653,0.06666667,1.0462989,0.35447216,9.27566,7.592366,10.961538,0,8.425297,10.112248,1.0308955,0,6.7417006,5.916202,1.5950383,29,7.7557673,6.188264,9.364862,0,3.5778525,0.32142857,0.9114479,0,1.6463505,5.0689044,4.4386826,187.33276
Nicotinamide,C1=CC(=CN=C1)C(=O)N,0.5004,0,0,0.24193548,0.36986363,-0.025384,0,-0.014455467,-0.021364,0.038222224,0.019521538,0,0,0.012187013,0,0,0.9658723,0.048611112,0,0.01184042,140.76662,0.888329,-4.8637037,0.877193,0,0.33123863,0.32941458,0.32941556,0.31737643,0.32959357,0.32952484,0.3294616,0.32940897,0.329495,0.104203634,-0.174493,1.5036732,0.32841265,0.021742567,0.32797098,1,0.31618035,10.357988,-2.9496238,-8.032099,4.934815,-0.15992826,0,3.8407955,0,0.0124226,0,-5.145185,0,-0.37355256,101.7822,0.4,-0.32128394,0.47828117,0,0.68208444,0,0,0,0,21.342222,0,0.61693966,-0.33722043,0.16210082,0.0248452,0.21605325,-0.029818505,0,0,0,1.4444444,0,1.2250553,0.50666666,0,0,0.8333333,0.43655875,0,0,0.11111111,0.6406234,0.40151045,8.386401,6.8167357,9.957265,0,7.598399,9.169831,0.5268214,0,6.0282784,5.2522736,0.9441973,4,7.0553126,5.556828,8.590258,0,1.2071068,0.22222222,0.64526445,0,0.9770339,4.465908,3.26114,0
Ibuprofen,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C,0.9949,0,0,0.3488372,0.37299806,-0.005968779,1,-0.003440228,-0.005745363,0.04638889,0.06572395,0,0,0.027420387,4.8217926,0,0.8302066,0.05263158,0,0.05026909,134.639,0.80390185,-6.8291755,0.87,0,0.2558376,0.25298434,0.2529848,0.2325878,0.25293788,0.25300568,0.25298995,0.2529839,0.2537821,0.08595311,-0.060240965,1.2550656,0.25252044,0.03315372,0.25191563,0,0.187394,37.81602,2.8393528,-4.0434904,0,-0.05980794,0,4.972847,0,0.035679363,-40.158863,-2.8336139,0,-0.33416334,201.64226,0.18181819,-0.05251286,0.4668605,0,0.5267919,-189.80162,0,86.166664,0.46153846,43.048668,0.46153846,0.31153548,-0.30269054,0.2794665,0.027777778,0.20414938,-0.02529652,20,0,8,1.0333333,0,0.963779,0.5509642,0,0,0.5,0.24810404,0,0.28244898,0.26666668,0.38134927,0.24024297,9.173158,7.5202346,10.831015,0,8.335911,9.994196,0.34355977,0,6.683361,5.8777356,1.6550279,26,7.695758,6.163315,9.269647,0,3.4662862,-0.033333335,0.43633604,0,1.7348543,5.043425,4.5730324,1202.5042
Dimethyl 5-hydroxyisophthalate,O=C(OC)C1=CC(O)=CC(C(OC)=O)=C1,0.9477,0,0,0.375,0.25713712,-0.0216,1,-0.01866848,-0.0165184,0.054074075,-0.1775177,0,0,0.022353081,4.5995293,0,0.7974978,0.04464286,0,-0.13453859,184.59073,0.75474787,33.215866,1.296875,0,0.25636536,0.2537425,0.25374585,0.23129216,0.25339603,0.2539115,0.25378615,0.25373894,0.25399163,0.08117963,-0.094076656,1.4617065,0.25112933,0.028086413,0.24914375,0,0.28481197,20.715977,15.145155,-10.071822,0,-0.08019575,0,5.229101,0,0.034814548,-5.6,-67.17991,2,-0.49700698,-654.243,0.24,-0.2456542,0.47192782,8.914944,0.9569553,-4.0800433,1,79,0.2,-137.44,0.2,0.9139542,3.1112,0.18711585,0.024056261,0.20471302,-0.41056442,13,0,4,1.25,0,1.5335282,0.64,0,0.033333335,0.6333333,0.32772937,0,0.20244898,0.13333334,0.8989547,0.3101614,9.301734,7.6043963,11.00195,0,8.447414,10.147649,0.62136513,0,6.7511015,5.916202,1.6494417,24,7.7557673,6.188264,9.371694,0,4.479551,0.016666668,0.8864782,0,1.72379,5.0689044,4.5742326,349.9808
"1,3,5-Trichlorobenzene",C1=C(C=C(C=C1Cl)Cl)Cl,0.6667,0,0,0.29166666,0.25775537,-1.66E-18,0,-3.12E-17,-1.45E-17,0.055555556,-8.70E-16,0,0,0.025852557,0,0,0.5578859,0.104166664,0,-8.11E-16,277.9468,0.51191604,0,0.8333333,0,0.33229902,0.33108762,0.33099714,0.31865695,0.3279243,0.32784545,0.32825297,0.3283446,0.32964376,0.08213321,-3.35E-17,1.2972018,0.32767338,0.035408113,0.32847837,0,0.27322608,0,-3.594051,-0.9354424,0,-1.21E-16,0,0,0,0.08183171,0,0.35208046,0,-0.28727373,0,0.5,-0.044544876,0.4646156,0,0.17720792,0,0,0,0,0,0,0.71801496,-0.29750624,0.19138955,0.024056261,0.20118447,0.96462214,0,0,0,1.4166666,0,0.4745482,0.6875,0,0.16666667,0.8333333,0.4184144,0,0,0,0.6118032,0.38393703,8.566174,6.9574976,10.175459,0,7.71913,9.328213,0.966801,0,6.1114674,5.351858,0.9482239,0,7.181592,5.645447,8.760767,0,1.7474003,0.25,0.6327309,0,0.97857976,4.5108595,3.2918127,0
,C1=CC=C(C(=C1)C(=O)O)F,0.6588,0,0,0.3368984,0.42620105,-0.029333333,0,-0.018603912,-0.026541777,0.037777778,0.13102205,0,0,0.019899951,3.1688974,0,0.9658723,0.072916664,0,0.04627304,163.28085,0.888329,-6.4,0.9886364,0,0.31459635,0.3122852,0.3122563,0.29647443,0.31211317,0.31238022,0.31229767,0.31223446,0.31224245,0.09583684,-0.093299404,1.4461105,0.30999,0.028499952,0.3072847,0,0.30589402,10.357988,-8.449293,-16.08,0,-0.09711607,0,3.9918735,0,0.024387902,0,15.786667,0,-0.3268955,69.43712,0.4,-0.59555554,0.4715214,0,0.5463646,0,0,0,0,14.44,0,0.5333359,-2.4672,0.1656274,0.027777778,0.20227532,0.08830522,2,0,0,1.375,0,1.256469,0.62222224,0,0.05,0.8,0.43243656,0,0,0.1,0.53502584,0.39771917,8.726644,7.09091,10.363346,0,7.8991537,9.536113,0.5468463,0,6.263398,5.4595857,1.0867908,5,7.3112183,5.7525725,8.912069,0,2.4622393,0.225,0.52595747,0,1.1226045,4.634729,3.54308,0
BENZALDEHYDE,O=Cc1ccccc1,0.2776,0,0,0.13043478,0.5077912,1.82E-17,0,7.59E-19,2.02E-18,0.05037037,8.60E-16,0,0,-0.002204761,0,0,0.9107951,0.026785715,0,6.27E-16,120.60676,0.8316025,-3.7913833,0.8381579,0,0.35198626,0.34996673,0.34996733,0.3397503,0.34990484,0.34999654,0.34997445,0.3499661,0.34957328,0.110517174,1.71E-16,1.5344588,0.3494581,0.008545239,0.34897584,0,0.32891145,10.357988,-11.445586,3.6553288,0,1.99E-17,0,3.4460113,0,0.018518519,0,-3.802721,0,-0.3725285,0,0.42857143,0.14621316,0.49148145,0,0.9475301,0,0,0,0,0,0,0.7086,-0.24489796,0.16257,0.032075014,0.23020951,-0.06233047,0,0,0,1.46875,0,1.3164072,0.3877551,0,0,0.9375,0.34035084,0,0,0.125,0.76226896,0.31075773,8.071843,6.555357,9.589256,0,7.3112183,8.828347,0.7392418,0,5.7960577,5.043425,0.7767536,2,6.8035054,5.3423343,8.29829,0,0.5948613,0.40625,0.80011517,0,0.80354536,4.2904596,2.9541457,0
4-aminobenzonitrile,N#CC1=CC=C(N)C=C1,0.3967,0,0,0.23255815,0.5305216,-0.019456,0,-0.009087431,-0.017988445,0.08555555,0.42183092,0,0,0.009835007,0,0,0.9658723,0.027777778,0,0.24326138,127.845055,0.87311894,7.055926,0.6524123,0,0.33164003,0.3283053,0.32830626,0.31737643,0.3285256,0.32842013,0.32835498,0.32829937,0.32846847,0.09812667,-0.25142148,1.5224602,0.32711545,0.019390563,0.32663617,1,0.3263771,5.5634513,-4.4152985,-1.5966667,5.3719616,-0.23845266,0,3.8407955,0,0.029926397,0,-7.865556,0,-0.39822128,-84.215515,0.4,-0.059135802,0.48063317,0,0.5254288,0,0,0,0,-17.964445,0,0.4911988,0.110352,0.15425608,0.027777778,0.22606489,-0.13286662,0,0,0,1.6111112,0,1.2288901,0.50666666,0,0.055555556,1.0555556,0.36588517,0,0,0,0.51388353,0.33074898,8.386401,6.8167357,9.957265,0,7.598399,9.169831,0.4133648,0,6.0282784,5.2522736,0.9441973,2,7.0553126,5.556828,8.590258,0,1.1710976,0.5,0.5469898,0,0.9729557,4.465908,3.2664123,0
"3,5-DIHYDROXYBENZYL ALCOHOL, 99%",OCc1cc(O)cc(O)c1,0.7663,0,0,0.33333334,0.34986368,-0.055555556,0,-0.035849184,-0.05084537,0.06666667,0.35602418,0,0,0.019466821,0,0,0.9200625,0.08522727,0,0.27276707,130.99438,0.87347776,-10.155092,1.3882979,0,0.31480086,0.31064373,0.31064683,0.29710355,0.3103262,0.31079766,0.31068355,0.31064048,0.31187105,0.093641676,-0.27027026,1.4255507,0.30817738,0.028066821,0.3061889,0,0.27768475,5.5634513,-2.0425487,-18.353395,0,-0.2727625,0,3.270044,0,0.03852692,0,17.049383,0,-0.29060528,137.80125,0.33333334,-0.5398057,0.47195452,0,0.5918969,0,0,0,0.14285715,29.037037,0.14285715,0.8230204,-0.4188889,0.19426979,0.024056261,0.2038209,0.23495518,0,0,0,1.275,0,0.7018842,0.5802469,0,0.1,0.7,0.35508603,0,0,0.1,0.79724723,0.33710727,8.6976795,7.072422,10.323809,0,7.857481,9.483797,0.77238095,0,6.232448,5.4510384,1.0889106,4,7.2730927,5.733341,8.859506,0,2.192027,0.125,0.7865489,0,1.119032,4.6151204,3.5615275,0
,C1=CC(=CC(=C1)I)C#N,0.4345,0,0,0.18041237,0.45746496,-2.40E-18,0,3.23E-18,2.34E-17,0.068444446,2.46E-16,0,0,0.009835007,0,0,1,0.055555556,0,1.42E-16,214.12329,0.8874116,-3.7287989,0.99715906,0,0.3318613,0.3301897,0.3301864,0.3167019,0.32858363,0.32845142,0.328846,0.32877415,0.32906953,0.10240187,-4.42E-17,1.005298,0.32942206,0.019390563,0.3298452,0,0.2943374,5.5634513,-5.0680265,2.9074752,0,4.40E-16,0,4.123094,0,0.08431841,0,-5.5930448,0,-0.3982208,0,0.46153846,0.12641196,0.48063317,0,0.72964454,0,0,0,0,0,0,0.41989827,-0.1554349,0.18629578,0.027777778,0.21852903,-0.1336917,0,0,0,1.5833334,0,1.4825875,0.52071005,0,0.055555556,1.0555556,0.42519337,0,0,0,0.54423696,0.3773215,8.409831,6.834109,9.986495,0,7.6083746,9.185125,0.40252662,0,6.0330863,5.26269,0.9420697,3,7.0621915,5.556828,8.606851,0,1.3234665,0.5277778,0.5670336,0,0.98273224,4.465908,3.2729962,0
isodrine,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,0.9998,0,0,0.29166666,0.13139136,2.70E-05,1,0.001510737,0.000113181,0.054756943,0.12824705,3,-3.4938118,0.035471443,5.976351,0,0.8527143,0.11563308,0,0.115010284,245.83403,0.8090378,-0.37986764,0.962963,0,0.23516732,0.23331404,0.2333125,0.21199082,0.2328043,0.2327802,0.23289877,0.23292339,0.2326669,0.046916734,0.000513573,1.032198,0.23272562,0.054582555,0.23295799,0,0.08093722,6.4208217,0.3879566,-1.1902771,0,0.000924172,0,5.7745514,0,2.540491,0,1.1649036,0,-0.27159566,-557.9374,0.46153846,-0.0133739,0.45976263,0,1.1976855,0,125,0,0.6666667,-120,0.6666667,0.5498604,-1.3963207,0.37882543,0.8453323,0.1438278,0.24975285,195,0,175,0.7777778,0,0.8704772,1.2248521,0,0,0.11111111,0.32470044,0,0.08,0,0.5068178,0.3080691,10.985615,8.912069,13.060413,0,9.948126,12.022733,0.99818486,0,7.875119,6.8426833,1.926946,185,8.911261,7.0501227,10.833345,0,31.428019,-0.5555556,0.5011405,0.32437772,2.0212612,5.8081427,5.176371,0
"2,4-Diphenyl-4-methyl-1-pentene",CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,0.9894,0,0,0.16666667,0.10111974,0.00063925,1,0.000168449,0.00087009,0.034545455,0.03883026,1,0.11923091,0.01778111,5.0296206,0,0.8043361,0.055,0,0.02849003,151.06654,0.7641984,0.84105206,1.1254085,0,0.23112811,0.23333421,0.23333421,0.20990449,0.23333421,0.23333421,0.23333421,0.23333421,0.23256476,0.08547141,0.02849003,1.1668779,0.23333421,0.027336666,0.23333421,0,0.24208964,31.395199,3.477163,-3.4288387,0,0.02849003,0,5.192262,1,0.032075014,-13.157895,0.9854619,0,-0.3237418,109.99903,0.39473686,-0.038526278,0.47745296,0,0.91246563,-63.718952,20,110.333336,0.22222222,22.714682,0.22222222,0.94680136,-0.26227146,0.23536332,0.06415003,0.19396728,-0.016716717,26,1,26,1.25,0,0.9851852,0.565097,0,0,0.7222222,0.19017048,0,0.22612245,0.21052632,0.94680136,0.18068068,9.58953,7.8819375,11.302266,0,8.722417,10.434145,0.7327101,0,7.0166097,6.184149,1.9170558,32,8.058011,6.46925,9.686512,0,5.9347563,0.19444445,0.94680136,0.17677669,2.0228748,5.32301,5.034403,1525.5398
2-Aminopyridine,C1=CC=NC(=C1)N,0.2084,0,0,0.15151516,0.51569265,-0.019629586,0,-0.010391479,-0.016642604,0.11111111,-0.018163895,0,0,0.00290953,0,0,0.9584249,0.0375,0,-0.010897415,100.62668,0.8866484,1.1058514,0.91764706,0,0.37731346,0.37410426,0.3741048,0.370595,0.37420908,0.37416336,0.37413093,0.37410095,0.3755833,0.11263095,-0.22069213,1.5813884,0.37324744,0.015195245,0.37277916,1,0.32913232,0,-8.739193,-3.260355,5.2466664,-0.19339623,0,0,0,0.014344383,0,-2.5864563,0,-0.3594229,0,0.46153846,-0.155255,0.48483527,0,0.497069,0,0,0,0,0,0,0.68424845,0.13055858,0.15570295,0.0248452,0.23673086,-0.22239444,0,0,0,1.5357143,0,1.1493261,0.40236688,0,0.071428575,0.9285714,0.39467868,0,0,0,0.6941242,0.36512116,7.851272,6.368187,9.33565,0,7.0992017,8.583543,0.57131577,0,5.616771,4.890349,0.59658974,0,6.652863,5.209486,8.12415,0,0.4082483,0.32142857,0.71371824,0,0.60246617,4.1431346,2.617706,0
